gene,scores,logfoldchanges,pvals,pvals_adj,pct_neg,pct_pos
TMEM109,-26.79572,-0.67788684,3.6245792816756967e-158,4.190946044287478e-157,0.2630129468913234,0.3342221481543205
PHIP,-26.800787,-0.6589418,3.163667102339528e-158,3.6601335861675335e-157,0.2852736732993232,0.3550329139238397
ZC3H13,-26.810421,-0.76042515,2.442777694314004e-158,2.827756058319291e-157,0.1969167293347696,0.27101908174318806
R3HDM4,-26.834414,-0.58964556,1.2823447001980758e-158,1.4853019838568194e-157,0.23268835999268309,0.30759936671944005
RANGAP1,-26.870176,-1.0127554,4.901984270435105e-159,5.681120794719709e-158,0.11963171480254467,0.19629614198816767
EMC10,-26.871296,-0.63058025,4.756474609796401e-159,5.515686449024217e-158,0.21533607040507308,0.2907466044496292
MRPL11,-26.873241,-0.90686727,4.514040012600604e-159,5.237598635550596e-158,0.19063128798195159,0.2643529705857845
DHX15,-26.879625,-0.81005514,3.801328489225541e-159,4.41321190572857e-158,0.18000142273531025,0.2547079410049163
ETFA,-26.879824,-0.8040721,3.78119862762239e-159,4.392397032098954e-158,0.23809475417166318,0.30926589450879094
TSN,-26.903702,-0.8523621,1.9877234223608288e-159,2.3103667058855597e-158,0.13832544053982643,0.21541954837096908
TXNDC15,-26.904745,-0.6832689,1.9327056304205332e-159,2.247727637896421e-158,0.1912511940814211,0.267186067827681
DDRGK1,-26.905434,-0.6395106,1.8971955121619163e-159,2.207716083744336e-158,0.22271905042580437,0.2973918840096659
MARS,-26.906467,-0.8518097,1.8450184550170928e-159,2.148251651503858e-158,0.14699396353732647,0.223481376551954
FBXW5,-26.91635,-0.64158994,1.413709739989633e-159,1.6470172376516697e-158,0.2258541493059084,0.3002041496541955
NIPA2,-26.923264,-0.77584696,1.173283965530761e-159,1.367711921734661e-158,0.1626847015304567,0.23916756936921924
PRPF31,-26.926922,-0.8023555,1.0630800126179042e-159,1.239970064980451e-158,0.162471291233918,0.23862594783768018
NT5C,-26.936142,-0.66852707,8.290288299591092e-160,9.675396701458447e-159,0.2461281274770838,0.3181401549870844
TAF7,-26.949581,-0.5066768,5.769038503963492e-160,6.736846192135716e-159,0.34560781284933234,0.41571535705357887
ZBTB1,-26.951181,-0.6034634,5.525331448292522e-160,6.456032770115565e-159,0.24036604947053922,0.31495292058995084
SHOC2,-26.969156,-0.71676046,3.4009648544821875e-160,3.976160257814939e-159,0.18155118798398406,0.257686859428381
TAF9,-27.005434,-0.7328268,1.275971526640883e-160,1.492647348017122e-159,0.2006310847340501,0.27551870677443546
BECN1,-27.027863,-0.68134254,6.955271826869798e-161,8.141135475005311e-160,0.20086481982073534,0.27614365469544205
IST1,-27.029602,-0.6522612,6.6353530963181e-161,7.771228975541097e-160,0.20886262474339953,0.28433047246062826
CIR1,-27.036839,-0.6216087,5.455061667438822e-161,6.392640381507726e-160,0.21856263084083657,0.29437130239146736
F2R,-27.064934,-0.75829244,2.5483963167580004e-161,2.988151897387745e-160,0.24325725086888478,0.31549454212148986
METTL5,-27.071074,-0.7382769,2.1577801374543114e-161,2.5316177662066838e-160,0.20424889738013455,0.2790600783268061
TIMM10,-27.079586,-0.9482915,1.713056952639865e-161,2.011028094343164e-160,0.15721733298103696,0.23304307974335473
FARSA,-27.11131,-0.9034984,7.243868696351346e-162,8.508880963689454e-161,0.1398396374057438,0.2170235813682193
COPS2,-27.12221,-0.6633917,5.387883959644959e-162,6.332508844678118e-161,0.22318143940163818,0.29797516873593866
DNAJC15,-27.163427,-0.74486077,1.7574544771531813e-162,2.066795462613202e-161,0.260955061888986,0.3316181984834597
RPA2,-27.163685,-0.7255724,1.7451961337501794e-162,2.0535895779040288e-161,0.21732281864189754,0.29160069994167154
TACC1,-27.177382,-0.75185454,1.2023169041413932e-162,1.4156128882566245e-161,0.2192282677181358,0.2934130489125906
LYSMD2,-27.194754,-0.6886897,7.492335608681721e-163,8.826714388575036e-162,0.19472673319647973,0.2712690609115907
CDV3,-27.198576,-0.7057288,6.751560834350872e-163,7.958706412943906e-162,0.22214995630170117,0.2970169152570619
SERPINB9,-27.198801,-0.6751302,6.71060557072915e-163,7.915103745569837e-162,0.264369626633605,0.3372218981751521
LBH,-27.204094,-0.5152989,5.809390020145371e-163,6.856179576111245e-162,0.46135749273388754,0.5222064827931006
TXNDC9,-27.235086,-0.7921029,2.4962106618579324e-163,2.9477441525857255e-162,0.16319282128412024,0.2402716440296642
KRR1,-27.245108,-0.74890715,1.899198832023389e-163,2.2440681522019404e-162,0.19013333062336132,0.26624864594617115
MED28,-27.27383,-0.6462301,8.670812836664566e-164,1.0251386953869355e-162,0.2131206682791,0.2892675610365803
BHLHE40,-27.282516,-0.66055346,6.839519636574243e-164,8.091066590818742e-163,0.38378284994207434,0.4499208399300058
NSFL1C,-27.301018,-0.7805937,4.125132161623276e-164,4.882874409817065e-163,0.16348244954370847,0.24081326556120322
SNRPA1,-27.303408,-0.7978577,3.864199569327911e-164,4.576725863802797e-163,0.22677892725757606,0.3005791184067994
ERP44,-27.304756,-0.63778925,3.724421019257521e-164,4.413792772050021e-163,0.23523912115607407,0.30968252645612865
MORF4L2,-27.312351,-0.7047608,3.0260245936809987e-164,3.588257445994753e-163,0.1973587935204569,0.27406049495875345
ZFAND6,-27.335283,-0.6586071,1.6157790574762959e-164,1.9171285761031175e-163,0.21412674539135385,0.2902466461128239
CSRP1,-27.347494,-0.79048777,1.1565860782859227e-164,1.3731105511214847e-163,0.1832178207760005,0.2595617031914007
LIMS1,-27.350208,-0.79297954,1.0737676795395788e-164,1.275546522653058e-163,0.20877624438527673,0.283101408215982
LAP3,-27.35698,-0.8012273,8.920126845196532e-165,1.060267846632443e-163,0.21865917359403264,0.2930797433547204
SPG21,-27.360783,-0.71542895,8.037497682177723e-165,9.559257523433898e-164,0.18955915530172152,0.2666236146987751
EPN1,-27.361185,-0.8678629,7.948972469812425e-165,9.459609038762466e-164,0.134651734720839,0.21312807266061162
ACD,-27.365616,-0.8620855,7.040416580236465e-165,8.38338864509422e-164,0.14858437836629337,0.22637696858595116
PDHB,-27.380995,-0.76365703,4.618849242674342e-165,5.503186527525483e-164,0.1693410703034491,0.24689609199233398
GLG1,-27.381971,-0.6403379,4.496667949956286e-165,5.360812561366643e-164,0.2539989024613321,0.32795183734688776
NDUFA10,-27.386694,-0.7057161,3.950502166278217e-165,4.712502793330208e-164,0.2149092498119957,0.2903924672943921
LYPLA1,-27.416523,-0.7711245,1.7426234439524657e-165,2.0799961764927846e-164,0.1981870287189285,0.27435213732188984
TMX4,-27.419603,-0.6153793,1.6013313390220235e-165,1.912493688381958e-164,0.34293002174752546,0.4111949004249646
SMS,-27.436275,-0.91377664,1.013017568353379e-165,1.2105863240496038e-164,0.20291762362553606,0.27703941338221816
SLC52A2,-27.439804,-0.85858035,9.194488859886798e-166,1.0994272868589625e-164,0.1356984614133859,0.21448212648945922
DPF2,-27.4522,-0.749784,6.53990074794048e-166,7.82474815507483e-165,0.16530151826182396,0.24333388884259646
COPS8,-27.452457,-0.7496684,6.493879790636224e-166,7.774346669569714e-165,0.1780553240787789,0.2553953837180235
CHMP1A,-27.455248,-0.80473673,6.014175778812154e-166,7.204376111509853e-165,0.15381801182902788,0.2318556786934422
PIH1D1,-27.457926,-0.70633,5.587370056607914e-166,6.697125778962411e-165,0.22325765736468772,0.2984959586701108
CGGBP1,-27.463491,-0.6256049,4.7945363310308894e-166,5.750274132114391e-165,0.2613818824820634,0.33515957003583036
PEF1,-27.483725,-0.6936616,2.747970368656032e-166,3.2977296841412167e-165,0.19948781528830714,0.27599783351387386
MKRN1,-27.494055,-0.68644553,2.0678521539997396e-166,2.4830400383497477e-165,0.18936098859779274,0.2670610782434797
POP4,-27.49532,-0.904544,1.9971399623495376e-166,2.3995738849253297e-165,0.16359931708705108,0.2406882759770019
SRP72,-27.52023,-0.7345453,1.0055847924000182e-166,1.2089431145739255e-165,0.2367787240096746,0.31105741188234315
UBA1,-27.537308,-0.8270599,6.2802386030645334e-167,7.554835551618981e-166,0.15830470925387696,0.2362511457378552
NENF,-27.540203,-0.7420344,5.798256654555045e-167,6.97924053407449e-166,0.19176947623015791,0.26924839596700273
SAFB2,-27.54037,-0.7051695,5.7715115670824e-167,6.951240575996587e-166,0.21193674925306397,0.28812182318140156
RAMAC,-27.544975,-0.7219816,5.0832014744704654e-167,6.125933081280621e-166,0.1740564216174468,0.2522706441129906
SLC25A39,-27.574186,-0.7539136,2.2701778360964893e-167,2.737518977340038e-166,0.20974167191723744,0.28537205232897256
GDE1,-27.574837,-0.9116016,2.229735780522545e-167,2.6903770841528674e-166,0.14552549744923884,0.22371052412298975
URM1,-27.576595,-0.7488268,2.124066819459457e-167,2.5644284038688677e-166,0.20446738887420987,0.28064327972668945
DPY30,-27.586866,-0.7023382,1.5994372653577703e-167,1.932201543870764e-166,0.2085577528912014,0.2849762519790017
TMBIM1,-27.595778,-0.6944724,1.2503939980075753e-167,1.5114544529519793e-166,0.20428954696042764,0.2811849012582285
CRIP1,-27.601395,-1.0434922,1.0706343702697627e-167,1.294948492574161e-166,0.6170707912440804,0.6741521539871678
CAMTA1,-27.604424,-0.7315652,9.846647493405724e-168,1.1916891693505035e-166,0.1959563830003455,0.2729355887009416
NRDC,-27.606321,-0.70266384,9.343507506797163e-168,1.1314828841817413e-166,0.24787097823214976,0.32201483209732523
CCDC47,-27.614714,-0.8271454,7.408766455066832e-168,8.977337713647163e-167,0.1658960183736103,0.2440421631530706
DAP3,-27.615826,-0.66738135,7.184185967898782e-168,8.710498138600001e-167,0.24950204264140974,0.3234105491209066
MRPL27,-27.621658,-0.95240796,6.11402163113105e-168,7.417479008661543e-167,0.15555070018902054,0.2329597533538872
FERMT3,-27.62677,-0.70531636,5.307895660164161e-168,6.4434108083878444e-167,0.2948009186805146,0.3644279643363053
UBL7,-27.670525,-0.74839777,1.5806623642721605e-168,1.9199804506256546e-167,0.1881110140037804,0.26554037163569705
DHRS7,-27.682026,-0.4604,1.149309105855272e-168,1.3968795265258017e-167,0.4262057681754436,0.4932505624531289
TMED5,-27.688307,-0.6153295,9.656523203393944e-169,1.1743768042055633e-167,0.2575760655271234,0.33280559953337224
ODC1,-27.707787,-0.71778166,5.625749824605131e-169,6.845920076197842e-168,0.3116704945021443,0.38434297141904844
GLRX3,-27.70787,-0.8731036,5.612712258439429e-169,6.834221997661725e-168,0.16112985508424627,0.23914673777185236
TIMM17B,-27.723137,-0.65767306,3.67424658778478e-169,4.4766141118694045e-168,0.247561025182415,0.32228564286309475
ATG5,-27.731497,-0.69710815,2.9132791759774867e-169,3.55163790561898e-168,0.20674376537062256,0.28391384051329055
NAA38,-27.738567,-0.82222366,2.3938188096977758e-169,2.920137040656388e-168,0.29515152131054245,0.3640946587784351
TADA3,-27.74071,-0.7793727,2.2555813467125373e-169,2.7531888034460007e-168,0.21549358752870876,0.2908090992417299
BNIP3L,-27.741747,-0.6015359,2.1915319991336378e-169,2.6766465181585075e-168,0.24160078047194164,0.3188484292975585
ALKBH7,-27.751873,-0.60362583,1.6540886255039505e-169,2.0214725474085939e-168,0.27580232109103475,0.350033330555787
YTHDC1,-27.764809,-0.5985614,1.1545603914985446e-169,1.4118604003147338e-168,0.2936779740249182,0.36688609282559786
BAG6,-27.772167,-0.83322483,9.409671308832235e-170,1.1513722275313605e-168,0.1545242982866202,0.23345971169069243
LRRFIP2,-27.782988,-0.9002278,6.963902147617972e-170,8.526294181595821e-169,0.15345724680392675,0.2318765102908091
PDCL3,-27.786785,-0.63735807,6.265916594257816e-170,7.676420962038258e-169,0.24997967520985345,0.32643113073910507
NUCB1,-27.801683,-0.6397944,4.139111629595522e-170,5.0739711788598176e-169,0.32515599276437473,0.3954045496208649
KPNA2,-27.82175,-1.0420538,2.36707304248342e-170,2.903483510070166e-169,0.2392431048149428,0.3142654778768436
UPF2,-27.822687,-0.76119494,2.3061598841562303e-170,2.8305063227617397e-169,0.1862462145078352,0.26410299141738186
HIKESHI,-27.83384,-0.7305578,1.6901755090985662e-170,2.0757435467741593e-169,0.23276965915326925,0.3082451462378135
FIP1L1,-27.865541,-0.7199545,6.982280257872999e-171,8.580379747929276e-170,0.21022438568321783,0.28691359053412213
MRPS16,-27.86969,-0.8473806,6.21924455979228e-171,7.647409961785245e-170,0.19051950163614562,0.26714440463294725
POLE4,-27.877642,-0.73536265,4.981387084060076e-171,6.129071642206346e-170,0.206667547407573,0.28383051412382304
STK10,-27.878466,-0.69360864,4.868171412618051e-171,5.993466803307739e-170,0.2787189284770635,0.3516165319556704
PMPCB,-27.88064,-0.69078237,4.581332477555624e-171,5.643805694727011e-170,0.22158594337513465,0.2983709690859095
FNTA,-27.889015,-0.665177,3.6260562481112413e-171,4.4697470378972234e-170,0.20358326050283532,0.2822264811265728
MECP2,-27.89041,-0.6461732,3.4876668725549175e-171,4.301815066475803e-170,0.22349139245137295,0.301391550704108
ORMDL2,-27.89404,-0.7191867,3.1514541534418455e-171,3.8895219876461906e-170,0.20420316660230484,0.2816015332055662
THOC3,-27.923883,-0.87648433,1.3686925295241164e-171,1.690284456170346e-170,0.17129733135505376,0.24947921006582785
SPPL2A,-27.927052,-0.6660771,1.2526477863676483e-171,1.5479313852965423e-170,0.21979736184223897,0.29728772602283143
SMNDC1,-27.932652,-0.6972729,1.0711080075556156e-171,1.3244177513499022e-170,0.21247027499441068,0.28974668777601864
NECAP2,-27.94437,-0.6820208,7.716933043009375e-172,9.547850758793435e-171,0.20197252088372186,0.28018498458461794
HDAC2,-27.946638,-0.85631627,7.242762115966609e-172,8.96673719282541e-171,0.1715615536269588,0.24991667361053246
EIF2S3,-27.978971,-0.64008296,2.9290469914955645e-172,3.628491049613717e-171,0.2983984065364525,0.3706774435463711
EIF2AK1,-27.984936,-0.83910805,2.478324783982376e-172,3.0720451996233713e-171,0.17235422044267393,0.25081243229730854
SPAG7,-27.988136,-0.70611787,2.2657277094895075e-172,2.8102627655862087e-171,0.21051909514034267,0.2878926756103658
CDK6,-27.992056,-0.85841084,2.0299895568363822e-172,2.519434178220378e-171,0.2214487510416455,0.29672527289392553
ATG12,-27.995472,-0.6199935,1.8446730876234382e-172,2.290861282495393e-171,0.25601105668583973,0.33170152487292726
PHF20L1,-28.01405,-0.6940563,1.095690094552975e-172,1.3615620932125605e-171,0.22000569094124103,0.2975793683859678
RALBP1,-28.027042,-0.7975214,7.609761204535472e-173,9.462180956941708e-172,0.18508770146948234,0.2634988750937422
GTF2I,-28.040586,-0.7514211,5.203278746357052e-173,6.473929796823421e-172,0.21393365988496169,0.29112157320223314
VPS51,-28.042465,-0.69584525,4.935749561081285e-173,6.144900436088535e-172,0.21644885266559621,0.2938713440546621
ZCRB1,-28.05311,-0.800778,3.660459124199016e-173,4.560036375882632e-172,0.20543281640617062,0.2822056495292059
BRD4,-28.053633,-0.726732,3.607134606267455e-173,4.4964138249393873e-172,0.22194162720269914,0.2984334638780102
RESF1,-28.066923,-0.61063904,2.4829781854929843e-173,3.0970497279927176e-172,0.520238409788419,0.5790559120073328
CBLB,-28.073229,-0.5083171,2.0797707682256598e-173,2.5957464178536267e-172,0.45291254242799944,0.519560869927506
BUD23,-28.075092,-0.7223696,1.9736203487975262e-173,2.4648023342272985e-172,0.21038698400439015,0.28793433880509955
CHCHD1,-28.083448,-0.83781356,1.560381704629119e-173,1.9499397419714045e-172,0.17694254181825572,0.25537455212065663
RNF114,-28.10527,-0.6302875,8.445865814501295e-174,1.0561036595238243e-172,0.2591613991585537,0.3349512540621615
NPEPPS,-28.112207,-0.7937864,6.948095906928066e-174,8.693614420975763e-173,0.19514339139448386,0.27289392550620784
MIS18BP1,-28.121367,-0.84913456,5.36867225922504e-174,6.72161808515396e-173,0.22433995243999105,0.3004957920173319
VPS29,-28.143578,-0.7357761,2.87178483911614e-174,3.597753297818004e-173,0.3150698156541534,0.38442629780851595
ARL5A,-28.145794,-0.69373536,2.6980382655523536e-174,3.382207893569618e-173,0.2230544094632223,0.3010374135488709
TXNL4A,-28.151287,-0.8150593,2.3109451215398437e-174,2.8987763539013616e-173,0.1983038962622711,0.27614365469544205
DBNL,-28.153656,-0.71041346,2.16177611856584e-174,2.7133689307055638e-173,0.24505599479685372,0.3205566202816432
USP1,-28.17267,-0.9553461,1.2645531522186951e-174,1.588211910561894e-173,0.1906922623523912,0.2680193317223565
PTDSS1,-28.181046,-0.6905121,9.984604187438191e-175,1.2548031849414608e-173,0.22563057661429645,0.3034538788434297
DDA1,-28.187057,-0.75730145,8.426430097738995e-175,1.0596488056747141e-173,0.1814851324160078,0.26076993583868013
CTR9,-28.204496,-0.75477415,5.150359607760669e-175,6.480815049941972e-174,0.19663726347025468,0.2750812432297309
BRMS1,-28.226418,-0.7753251,2.772608984132801e-175,3.4910383278446886e-174,0.17558586207597407,0.2552078993417215
DNTTIP2,-28.226423,-0.6249238,2.7720305050728935e-175,3.4910383278446886e-174,0.2652029430296132,0.3419298391800683
RFC1,-28.230644,-0.79258657,2.460413033748185e-175,3.1018612074865777e-174,0.2103361720290238,0.2878718440129989
ATF4,-28.254734,-0.6552437,1.2449350823066148e-175,1.5704911148921057e-174,0.2949838417918335,0.36911507374385466
MRPL16,-28.268248,-0.88464165,8.493517064176478e-176,1.072138646741113e-174,0.17314180606085242,0.25202066494458797
SRA1,-28.28648,-0.7422148,5.068817297561752e-176,6.402429544774676e-175,0.2219213024125526,0.2991417381884843
CDK4,-28.30164,-1.0708351,3.298927677463982e-176,4.169518661124046e-175,0.15559134976931363,0.23481376551954003
PPP1R7,-28.306408,-0.71111333,2.881942377130775e-176,3.644798733865581e-175,0.24095038718725229,0.3168485959503375
SUPT5H,-28.314257,-0.69702756,2.3071001809342198e-176,2.9196447882627916e-175,0.2053464360480478,0.2847054412132322
USP11,-28.334864,-0.7278285,1.2860719991533246e-176,1.6285621121258186e-175,0.20513302575150913,0.2838513457211899
NFE2L2,-28.33914,-0.6156402,1.1391640378784406e-176,1.4434474097739707e-175,0.2884036909818906,0.36359470044162984
SCP2,-28.353348,-0.59385484,7.61103930816198e-177,9.650159559910332e-176,0.33908355521229244,0.40888259311724023
PLEKHJ1,-28.353718,-0.74049747,7.531715300566485e-177,9.555654307273066e-176,0.2084154793601756,0.28653862178151823
NAXE,-28.35528,-0.7143178,7.205050639327886e-177,9.147022621441897e-176,0.21789699396353732,0.2960169985834514
MAT2A,-28.35837,-0.61049,6.599708236477973e-177,8.383855969152827e-176,0.26898335399686996,0.34611699025081244
PPP1R16B,-28.36594,-0.6582319,5.323057535252236e-177,6.766385938282094e-176,0.22698725635657813,0.30595367052745603
B3GNT2,-28.371935,-0.64831007,4.489600197731092e-177,5.710576873557642e-176,0.2456555761061767,0.3241188234313807
IDH2,-28.394163,-0.7670729,2.387153281122819e-177,3.0382919662862306e-176,0.41191235950488814,0.4756270310807433
AKR1B1,-28.397564,-0.7449413,2.167112503469697e-177,2.7599913357846036e-176,0.24127558382959696,0.3173902174818765
ADSL,-28.427246,-0.9336493,9.314760401400456e-178,1.187066879506698e-176,0.15352838356943965,0.23356386967752688
PAG1,-28.450336,-0.64080167,4.826509096901372e-178,6.154801408745091e-177,0.3069703867807565,0.38011415715357055
ALKBH5,-28.450693,-0.66906464,4.777731024179282e-178,6.096494760201147e-177,0.21079856100485764,0.2905799516706941
MZT1,-28.468601,-0.8483759,2.868230508973347e-178,3.6622697548036526e-177,0.19706916526086868,0.2754353803849679
UBE2J2,-28.495955,-0.77882105,1.314744594306087e-178,1.6797924371681549e-177,0.1683959675616349,0.24935422048162653
ARL6IP6,-28.500492,-0.6579939,1.1550908055133175e-178,1.4767551060620934e-177,0.25805369809556716,0.3347846012832264
ARFGAP3,-28.50356,-0.73720086,1.0583214245772573e-178,1.3539051711723284e-177,0.18346679945529562,0.2642071494042163
TLN1,-28.532106,-0.68514144,4.683825107970667e-179,5.995836926220051e-178,0.3417461027214894,0.4116323639696692
MRPL21,-28.532768,-0.8317889,4.596078237811609e-179,5.887287124005538e-178,0.1758805715330989,0.256041163236397
NOP56,-28.5631,-0.88108426,1.9314006358258046e-179,2.4755916820279754e-178,0.19389341680047154,0.2725189567536039
TARS,-28.564278,-0.9077343,1.8674922058402827e-179,2.3952147784032468e-178,0.15799983740167883,0.23866761103241396
HTATSF1,-28.5968,-0.856807,7.363603799184966e-180,9.456592086250603e-179,0.1880093900530477,0.2676860261644863
HTATIP2,-28.597773,-0.82839507,7.161203248504755e-180,9.202584238918829e-179,0.1787616105363712,0.2586451129072577
KCNAB2,-28.602951,-0.83481205,6.174113881242746e-180,7.939226206698549e-179,0.24737810207109612,0.3228064327972669
PSMB5,-28.61223,-0.92778856,4.733340379758142e-180,6.090475432548887e-179,0.16073352167638869,0.24139655028747603
TNFSF10,-28.632805,-0.7252481,2.624774158611015e-180,3.379523734412905e-179,0.2517022011747729,0.3290559120073327
ISCA1,-28.63473,-0.61642736,2.4839168438369172e-180,3.200227789054445e-179,0.2375104164549501,0.3176818598450129
CD5,-28.637806,-0.6893482,2.2742231071978956e-180,2.9319554619088118e-179,0.28215889920936565,0.35678276810265813
SEC31A,-28.653788,-0.6866569,1.437981754266081e-180,1.855061530050949e-179,0.24108757952074145,0.31914007166069497
PPIF,-28.656292,-1.0948397,1.33827278941719e-180,1.7275491628977268e-179,0.13506839291884312,0.21608615948670945
SBNO1,-28.660055,-0.8080677,1.2013298574331178e-180,1.5517760495011478e-179,0.17079429279892686,0.25170819098408465
CD52,-28.666773,-3.2465663,9.906618883144387e-181,1.2804818202779308e-179,0.850531493262332,0.860469960836597
CMC2,-28.672693,-0.6292921,8.358755067611413e-181,1.0811126045646208e-179,0.29808337228918114,0.3734272143988001
STAU1,-28.680069,-0.66692084,6.763202205112624e-181,8.753127523179808e-180,0.2468598199223593,0.324618781768186
DNAJB11,-28.691948,-0.7940265,4.808340917911283e-181,6.227129117375436e-180,0.197775451718461,0.2771435713690526
RSBN1L,-28.70213,-0.57207066,3.588821849814645e-181,4.650786860827978e-180,0.2954868803479604,0.37215648695942005
ELP5,-28.707056,-0.9146442,3.1150510600144234e-181,4.039446004204539e-180,0.15450905469401027,0.23554287142738106
RTCB,-28.730843,-0.9049917,1.5719188094503553e-181,2.039712853068969e-180,0.15053555822036138,0.23166819431714022
TRAF3IP3,-28.73258,-0.860895,1.495203687337914e-181,1.9414300577880773e-180,0.4138737017540294,0.4743771352387301
PIM1,-28.74956,-0.62877667,9.17330568556311e-182,1.1918727966587437e-180,0.3236367147009207,0.3986542788100992
CIAO1,-28.759037,-0.73123586,6.982572245166632e-182,9.078253700116642e-181,0.20446738887420987,0.2844762936421965
FIBP,-28.762066,-0.7962095,6.399519154760466e-182,8.325632579631982e-181,0.2332777789069328,0.3102241479876677
CTSB,-28.763905,-0.8428512,6.069470346695588e-182,7.901397241291837e-181,0.20922847096603728,0.2876218648445963
STK17B,-28.764196,-0.55688953,6.0187857765766095e-182,7.840529226053486e-181,0.6177415093189162,0.6701941504874593
SEC61A1,-28.778797,-0.75306314,3.9521870680444086e-182,5.151782973021703e-181,0.1967134814333042,0.2771644029664195
RELA,-28.784603,-0.72369933,3.343364421127776e-182,4.3610146243429426e-181,0.18801955244812096,0.2691859011749021
CMTM7,-28.791895,-0.7746195,2.7096436768778317e-182,3.5367141176880893e-181,0.23398914656206174,0.3111199066744438
BTG1,-28.80963,-1.7108696,1.6248490230404145e-182,2.122193190629421e-181,0.945448263246682,0.9585659528372635
ARL4C,-28.828497,-0.7646223,9.427017696640446e-183,1.2320562683160012e-181,0.5014379789028678,0.5591825681193234
ATP5MC1,-28.834105,-0.8648124,8.018354002463336e-183,1.0486388651845401e-181,0.26912054633035914,0.343638030164153
USP16,-28.839565,-0.6794409,6.848768892338609e-183,8.962680707173877e-182,0.25628544135281806,0.33365969502541454
SMARCE1,-28.863916,-0.7421457,3.3893322432681477e-183,4.43837949992798e-182,0.2071400987784801,0.2867052745604533
RNASEH2B,-28.883545,-0.85637546,1.9217316448958116e-183,2.5181876846477813e-182,0.24164651124977135,0.317661028247646
SHMT2,-28.889696,-0.8877604,1.6085640396107e-183,2.1092058172477492e-182,0.1853265177537042,0.26610282476460295
OS9,-28.890089,-0.6727982,1.5903244313866468e-183,2.0866603995518287e-182,0.2378508566899047,0.31701524872927256
RAB18,-28.891943,-0.6980984,1.5073111846817843e-183,1.979040086361472e-182,0.20364931607081158,0.28433047246062826
FUNDC2,-28.89554,-0.6775634,1.3583922620406534e-183,1.784689557178757e-182,0.24738318326863276,0.32532705607866014
PNP,-28.94197,-0.66837305,3.5414087607185276e-184,4.655856036736472e-183,0.25246946200280485,0.3316806932755604
THEMIS,-28.95592,-0.7588038,2.3637405218138006e-184,3.109635437958999e-183,0.3488546980752424,0.41871510707441045
PFDN6,-28.967464,-0.93969476,1.6913601767528304e-184,2.226548485979963e-183,0.14384362106461251,0.2263353053912174
PRPF38A,-28.973673,-0.780035,1.4126249193523981e-184,1.8608419482188655e-183,0.19816670392878194,0.2783101408215982
ACAP2,-28.984665,-0.5932435,1.0268890774062347e-184,1.3536080130644798e-183,0.3030375398874007,0.38007249395883674
SETD2,-28.990887,-0.73005074,8.572199606323418e-185,1.1307031562683177e-183,0.2179071563586106,0.2976626947754354
SAR1B,-28.992155,-0.7552573,8.262279984862956e-185,1.0905444554094577e-183,0.19247576268775024,0.27345637863511374
AATF,-28.996931,-0.7194078,7.19258014244893e-185,9.499822759950583e-184,0.21630657913457044,0.2962878093492209
RNF145,-28.997663,-0.73676085,7.041271868836852e-185,9.306136601746825e-184,0.1968303489766468,0.2778726772768936
CHMP4B,-29.01535,-0.81522715,4.212862988867519e-185,5.571643914435327e-184,0.16954939940245117,0.2515832013998833
RASGRP1,-29.019773,-0.6966933,3.70489084809903e-185,4.90308399572363e-184,0.2410215239527652,0.31993167236063663
MAP7D1,-29.020304,-0.76811135,3.64837161104236e-185,4.831489863408916e-184,0.196743968618524,0.27762269810849094
TRAPPC2L,-29.022478,-0.7670024,3.424947422873585e-185,4.538623885676503e-184,0.23301863783256438,0.3112448962586451
ITGB7,-29.042109,-0.8949619,1.9357014831184078e-185,2.566830199242131e-184,0.3264771041238999,0.39661278226814434
FAM104A,-29.058096,-0.7860726,1.2159357006453514e-185,1.613459360224686e-184,0.18269953862726368,0.2644154653778852
PTPN1,-29.063402,-0.6812977,1.041974465309768e-185,1.383545203206057e-184,0.2473476148858763,0.3261186567786018
MPG,-29.06726,-0.7074143,9.313036566428045e-186,1.237418580267673e-184,0.2693136318367513,0.345096241979835
PSMD3,-29.069561,-0.9193073,8.710090612974672e-186,1.1580764714399435e-184,0.1632741204447064,0.24481293225564535
COPS3,-29.069578,-0.83554715,8.705846254362499e-186,1.1580764714399435e-184,0.20076319587000263,0.2810390800766603
ISG15,-29.080385,-0.75471157,6.355952429264764e-186,8.462024191516805e-185,0.41465620617467125,0.4898133488875927
COA3,-29.089478,-0.78704405,4.877450862580065e-186,6.497949723932601e-185,0.19887299038637427,0.27928922589784183
NARF,-29.09733,-0.6752425,3.880214253650149e-186,5.172841406820041e-185,0.22977175260665433,0.3104741271560703
SEPHS2,-29.098602,-0.86372143,3.739118408116955e-186,4.9880739352132396e-185,0.1841375175301315,0.2648320973252229
RAD23B,-29.11641,-0.82105577,2.225320894498251e-186,2.970617330535224e-185,0.19466067762850348,0.2754353803849679
PTTG1,-29.116425,-1.1632308,2.224295485629663e-186,2.970617330535224e-185,0.2900449177862239,0.3638863428047663
PDIA4,-29.120451,-0.8363613,1.978001380951337e-186,2.6440035873841814e-185,0.20806487673014776,0.2883093075577035
SLC1A4,-29.138453,-1.191583,1.1701078389302178e-186,1.5651368727567262e-185,0.11410845308022195,0.1972543954670444
C12orf57,-29.14517,-0.5420748,9.61834436921967e-187,1.2874131359927363e-185,0.7095587488059186,0.7557495208732605
