gene,baseMean,log2FoldChange,log2FoldChange_unshrunk,lfcSE,stat,pvalue,padj,padj_calibrated
SCFD1,7.726577191535931,-0.003983708239973851,-0.013346789985934991,0.07887834640101288,-0.15259489765086903,0.8787177489601374,0.9467861708083198,1.0
SESN1,7.7285718614970085,0.027634341950043256,0.07354927629527103,0.09113135466605932,0.7904474846412218,0.42926648011005364,0.7377886154390697,1.0
TIMM8A,1.4708015915372326,-0.01080802588535323,-0.30110214390589346,0.11221150528227479,-1.5239896084347242,0.12751130706509892,0.41168271645872073,1.0
CNN2,24.121686195254277,-0.017237901921178835,-0.04094626460845988,0.09778691251748356,-0.5921274157812885,0.5537652696190427,0.7909451546801163,1.0
MED15,9.76661247944313,0.006048236912914328,0.019756743268207824,0.10400418109437765,0.21638262323419244,0.8286895100847946,0.9226282805031416,1.0
DTNBP1,7.160415497244921,-0.005559874673459163,-0.021829578810698688,0.07501423374318449,-0.22497444759077723,0.821999152601185,0.9180859705463277,1.0
WIZ,0.7029735821374264,-0.0014953975638576122,-0.4881801394344667,4.461693843895115,-1.9867828937790257,0.04694646107749659,0.24885171962590383,1.0
NUP85,2.9245340041754813,-0.0027186678100316573,-0.08020584075696438,0.08386948861471318,-0.41681422757303593,0.6768142949363807,0.8489627300541102,1.0
ZNF7,3.391057867861879,0.011045033108968172,0.07372235225853341,0.12237365957419274,0.49108053936520774,0.6233694849778877,0.8221237203125549,1.0
STMN3,1.293634458232183,0.013637253963881255,-0.13690235020975372,1.0251615616912166,-0.6372117241873421,0.5239869418954273,0.7807340797838169,1.0
PDGFD,7.152517172609374,0.0060624933549690025,0.012792664870604552,0.14758061126962901,0.13907208087247486,0.8893931900398049,0.9516163459018534,1.0
PARVB,2.499449071659326,-0.05129891280230697,-0.4514129499092215,0.19041875980632322,-2.668000548454707,0.007630413353560894,0.10601354583815391,0.9291660299427438
ZMAT2,16.16251172150891,-0.013233234130878837,-0.036598351698094986,0.06522765839841839,-0.47597120715294694,0.6340948908140017,0.8259137848472261,1.0
WBP2,12.408424920856179,-0.03461628435802289,-0.07809710121170681,0.11886991541529675,-1.1175846929174802,0.26374440931865306,0.5889705599106034,1.0
PDE4DIP,4.13309831613316,0.014030327175026636,0.06336647718020785,0.10733325012742186,0.4516022082012482,0.651555578931984,0.8358531823363005,1.0
ELAC1,1.8055096032114784,0.01248487882597769,0.052697451489621065,0.2491484940097887,0.2459603797975197,0.8057129027989585,0.911447526787333,1.0
LRRC23,1.5360068598627714,-0.02331255250143953,-0.3446645856579292,0.3127264183239358,-2.0335769451939463,0.041994268291459504,0.23540953167966805,1.0
PDE7A,12.189287587685762,0.026496474223726748,0.06734772553941443,0.0873376759800419,0.9119196927126965,0.3618109941552664,0.6848309552980236,1.0
HYLS1,1.3358671396099158,-0.017946897591170397,-0.5457426021309194,0.5045855063211311,-2.5095366209529444,0.012088968001174262,0.12933166813309596,0.9142791396152453
CYB5B,18.8252978882089,-0.05799447927499774,-0.102687884039297,0.08625806950638924,-1.6365268105874422,0.1017293792551455,0.36770749863367946,1.0
ZNF124,2.161795945715332,0.022878527701860416,0.1495558302833789,0.133831382786885,0.7752715974619316,0.43817918879492257,0.7438724466763755,1.0
CDKL2,0.09972646157714304,0.0001496518368679259,-1.9171779242396223,2.392556611919597,-0.657107335423229,0.5111119025848442,,1.0
OSBPL8,18.16739208702703,0.00140741998515619,0.003852341186751116,0.08075462805183915,0.06320693636870375,0.9496017214028443,0.9790993936894392,1.0
